POSTE,NOM,LON,LAT,ALT,DateTime,GLO,QGLO
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-02-28-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-02-28-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-07,5,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-08,78,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-09,166,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-10,243,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-11,283,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-12,341,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-13,356,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-14,343,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-15,308,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-16,251,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-17,170,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-18,54,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-19,3,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-01-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-07,4,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-08,90,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-09,167,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-10,243,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-11,286,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-12,284,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-13,359,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-14,333,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-15,306,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-16,248,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-17,172,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-18,86,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-19,4,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-02-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-07,6,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-08,75,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-09,161,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-10,238,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-11,301,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-12,331,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-13,354,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-14,342,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-15,307,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-16,238,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-17,167,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-18,81,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-19,10,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-03-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-07,6,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-08,72,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-09,158,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-10,230,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-11,296,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-12,312,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-13,326,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-14,315,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-15,310,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-16,237,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-17,176,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-18,53,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-19,4,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-04-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-07,6,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-08,70,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-09,159,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-10,237,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-11,301,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-12,345,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-13,354,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-14,334,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-15,329,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-16,163,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-17,99,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-18,98,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-19,3,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-05-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-07,6,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-08,54,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-09,158,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-10,239,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-11,312,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-12,354,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-13,378,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-14,146,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-15,62,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-16,24,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-17,27,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-18,38,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-19,2,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-06-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-07,8,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-08,73,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-09,157,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-10,238,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-11,304,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-12,322,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-13,260,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-14,197,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-15,103,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-16,122,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-17,203,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-18,74,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-19,3,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-07-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-07,7,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-08,76,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-09,161,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-10,237,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-11,302,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-12,342,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-13,356,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-14,344,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-15,309,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-16,249,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-17,164,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-18,71,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-19,6,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-08-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-07,6,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-08,75,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-09,162,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-10,243,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-11,304,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-12,296,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-13,295,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-14,186,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-15,129,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-16,200,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-17,89,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-18,23,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-19,2,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-09-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-07,9,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-08,77,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-09,152,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-10,219,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-11,313,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-12,355,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-13,357,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-14,156,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-15,62,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-16,82,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-17,104,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-18,94,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-19,10,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-10-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-07,7,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-08,78,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-09,162,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-10,241,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-11,304,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-12,258,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-13,165,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-14,210,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-15,171,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-16,149,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-17,58,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-18,38,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-19,9,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-11-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-07,7,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-08,81,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-09,153,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-10,242,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-11,306,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-12,308,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-13,293,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-14,257,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-15,98,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-16,35,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-17,22,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-18,77,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-19,4,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-12-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-07,7,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-08,77,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-09,162,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-10,242,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-11,306,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-12,358,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-13,306,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-14,139,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-15,57,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-16,37,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-17,45,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-18,29,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-19,1,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-13-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-01,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-02,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-03,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-04,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-05,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-06,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-07,9,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-08,68,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-09,166,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-10,244,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-11,303,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-12,320,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-13,281,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-14,247,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-15,220,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-16,92,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-17,69,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-18,36,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-19,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-20,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-21,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-22,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-14-23,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-15-00,0,t
97418110,GILLOT-AEROPORT,55.524,-20.889,8,2019-03-15-01,0,t
